RecordId,Probability_yes,PredictedLabel
1984,0.17130603361211968,1
1985,0.031266362049823325,0
1986,0.04143244213775869,0
1987,0.009795899516132637,0
1988,0.02446790777507641,0
1989,0.08094814089483747,0
1990,0.11381205326381691,0
1991,0.04185513350051296,0
1992,0.009179221204774227,0
1993,0.030552795102807763,0
1994,0.005427976690290519,0
1995,0.09523740534398897,0
1996,0.030133635571437594,0
1997,0.061543625460074164,0
1998,0.46451127963292355,1
1999,0.11501935973500628,0
2000,0.02121226548294334,0
2001,0.025457470412161724,0
2002,0.061437330959028515,0
2003,0.0016147542320685626,0
2004,0.025132006294702195,0
2005,0.017359775978866357,0
2006,0.009591428985982598,0
2007,0.040980975463039165,0
2008,0.008587738899971302,0
2009,0.038146921579951525,0
2010,0.0912821753115524,0
2011,0.8219148210474451,1
2012,0.03331909317109163,0
2013,0.03472066041017509,0
2014,0.07694087007595107,0
2015,0.13985868717836886,0
2016,0.031430936805517506,0
2017,0.048100895116964575,0
2018,0.015434744650957722,0
2019,0.004596167022924618,0
2020,0.010781520131543026,0
2021,0.015453501941686055,0
2022,0.00581887264439617,0
2023,0.03341635599990228,0
2024,0.021798916035627766,0
2025,0.034115382720081806,0
2026,0.014812951068144734,0
2027,0.06007039250807868,0
2028,0.4005886302190456,1
2029,0.06755900879264008,0
2030,0.02107199885107317,0
2031,0.013740084959444641,0
2032,0.03449819706034564,0
2033,0.061932480434849654,0
2034,0.165955996383613,0
2035,0.128844654980232,0
2036,0.025329944396876587,0
2037,0.009386631144353804,0
2038,0.03605663807718526,0
2039,0.003213820679651239,0
2040,0.02756982053934223,0
2041,0.0178117996173507,0
2042,0.011291949231338003,0
2043,0.039672702067243465,0
2044,0.022387228463739337,0
2045,0.03730618667752586,0
2046,0.29952980238566684,1
2047,0.03046871921124216,0
2048,0.9937052289734873,1
2049,0.011045710488763223,0
2050,0.033269507686851246,0
2051,0.088753632231421,0
2052,0.01310498464592303,0
2053,0.06324809850591669,0
2054,0.43302254643767907,1
2055,0.0399702153579278,0
2056,0.9489022413627162,1
2057,0.006636924895309074,0
2058,0.03797823685246239,0
2059,0.20376032801221755,1
2060,0.13499496091521007,0
2061,0.007748362115098493,0
2062,0.06610853174744802,0
2063,0.08790412404713539,0
2064,0.014477796428144177,0
2065,0.2296935017880143,1
2066,0.06280719477276663,0
2067,0.08034311688525307,0
2068,0.028884871397692868,0
2069,0.4247697689655103,1
2070,0.2810869051835127,1
2071,0.5332037752512533,1
2072,0.06522702741193875,0
2073,0.007056492760331378,0
2074,0.0342939733145764,0
2075,0.021634381383546612,0
2076,0.030169180433286775,0
2077,0.011151209934654549,0
2078,0.010395037025337416,0
2079,0.045708792097406,0
2080,0.01226433407556721,0
2081,0.03512836250522402,0
2082,0.11373446296863914,0
2083,0.010286566451793336,0
2084,0.06474768740107366,0
2085,0.028744328862080323,0
2086,0.0975794565132532,0
2087,0.008101004530980897,0
2088,0.04044641168623044,0
2089,0.031216238062019435,0
2090,0.05166786890495535,0
2091,0.003144440880055578,0
2092,0.1575167593983489,0
2093,0.014485051446714007,0
2094,0.02321377210565392,0
2095,0.05334018049549745,0
2096,0.04591600992189842,0
2097,0.03782959444295987,0
2098,0.033253330978996284,0
2099,0.007677234101045155,0
2100,0.08994297396798405,0
2101,0.06082422813055697,0
2102,0.023981653179071194,0
2103,0.0473878396381143,0
2104,0.0024743971323206294,0
2105,0.010225464266991268,0
2106,0.27470009169809145,1
2107,0.10081012592737326,0
2108,0.13876914476855706,0
2109,0.011028212554377526,0
2110,0.6414970602360471,1
2111,0.08355541770097744,0
2112,0.072552947322845,0
2113,0.023399673754572487,0
2114,0.0585919888083175,0
2115,0.10046527034601972,0
2116,0.007844547336217781,0
2117,0.041557321447977934,0
2118,0.00825188772958646,0
2119,0.03105020474328841,0
2120,0.05162731008773261,0
2121,0.05889229773512703,0
2122,0.009290491030742554,0
2123,0.5226938305399659,1
2124,0.0344134149317967,0
2125,0.06856639921916448,0
2126,0.032143467013182575,0
2127,0.16346384781955503,0
2128,0.014126072120965796,0
2129,0.01601359885893284,0
2130,0.05963220750979727,0
2131,0.008673813103200777,0
2132,0.008480879265071965,0
2133,0.014102149540633133,0
2134,0.02968743212710217,0
2135,0.05185068682121078,0
2136,0.019468700202638037,0
2137,0.04499593611232355,0
2138,0.22167611868943046,1
2139,0.12494379330129925,0
2140,0.0014739597884894059,0
2141,0.030093055049935886,0
2142,0.01133819420794904,0
2143,0.048511331038216914,0
2144,0.08482133351102226,0
2145,0.1832383479524617,1
2146,0.02473767830503091,0
2147,0.3069496653938241,1
2148,0.0029288102999168774,0
2149,0.02286026856876255,0
2150,0.14156240626959946,0
2151,0.03591372403418512,0
2152,0.10293096955832849,0
2153,0.18092469154166196,1
2154,0.005287016648618032,0
2155,0.009282798114846022,0
2156,0.1567791694139476,0
2157,0.03515827218447024,0
2158,0.009528320997101427,0
2159,0.018136312523315084,0
2160,0.020026751431353233,0
2161,0.02614716409676156,0
2162,0.01861562098312742,0
2163,0.011097827090817703,0
2164,0.022189557287730907,0
2165,0.019371470409005543,0
2166,0.06054870231404804,0
2167,0.09164472618599084,0
2168,0.007570592211323132,0
2169,0.1160800560753633,0
2170,0.05066258636616849,0
2171,0.09492922496989543,0
2172,0.013146126728539025,0
2173,0.022852813616830264,0
2174,0.08888320233813736,0
2175,0.021641168772396163,0
2176,0.22014233324218685,1
2177,0.12388937767537142,0
2178,0.004556976650951636,0
2179,0.14268271859856543,0
2180,0.08360706850162514,0
2181,0.016557588218284913,0
2182,0.08948771948259467,0
2183,0.5978776257753222,1
2184,0.00395657094317383,0
2185,0.29241631480313207,1
2186,0.025736405396895926,0
2187,0.017415654847034168,0
2188,0.06369133889809163,0
2189,0.10717123678392163,0
2190,0.01961631721723136,0
2191,0.06646862540711282,0
2192,0.07723830874416414,0
2193,0.2699433266942641,1
2194,0.37786721128908085,1
2195,0.011549762526587033,0
2196,0.023893346640550314,0
2197,0.02032108953341869,0
2198,0.1176763771464465,0
2199,0.00861242648980077,0
2200,0.029447713901116078,0
2201,0.03376649170039203,0
2202,0.07121061784983614,0
2203,0.6027708392285648,1
2204,0.04176880508529486,0
2205,0.020718504693241824,0
2206,0.018956579701123296,0
2207,0.045793648040205887,0
2208,0.01745273800259706,0
2209,0.009472802937786991,0
2210,0.04956623322273168,0
2211,0.23720140017835065,1
2212,0.017366195442751253,0
2213,0.25756933961031975,1
2214,0.04683023253534209,0
2215,0.09008636191343693,0
2216,0.030695891842160927,0
2217,0.00689187421862398,0
2218,0.8310879961002895,1
2219,0.03105851194274316,0
2220,0.09184217004663339,0
2221,0.2290479067474043,1
2222,0.019997699448878276,0
2223,0.04743012798123874,0
2224,0.20031045973579287,1
2225,0.013445524929093974,0
2226,0.006254244428293916,0
2227,0.33297554035385035,1
2228,0.025589151243732223,0
2229,0.10529188432481844,0
2230,0.06079731454131991,0
2231,0.01786348044770649,0
2232,0.012005819608534059,0
2233,0.03888844910219679,0
2234,0.02432787647523717,0
2235,0.06664234911739696,0
2236,0.03658285946847483,0
2237,0.12495354498065293,0
2238,0.4903076064469455,1
2239,0.16197623198135594,0
2240,0.003099325413543724,0
2241,0.09593982300686055,0
2242,0.032643762834302426,0
2243,0.05174149945998916,0
2244,0.03775158102172273,0
2245,0.043354514812022814,0
2246,0.10718840019609702,0
2247,0.06343456499041836,0
2248,0.03824976591081586,0
2249,0.08221404999416562,0
2250,0.05357172064956755,0
2251,0.6308094058298845,1
2252,0.05457129813479295,0
2253,0.596454057808955,1
2254,0.02034314887350816,0
2255,0.4606525314658854,1
2256,0.6693486911135897,1
2257,0.08039970772348526,0
2258,0.38308319407453423,1
2259,0.14357897342885031,0
2260,0.05185718149821696,0
2261,0.4333638684861313,1
2262,0.06496301140183493,0
2263,0.1325148809162634,0
2264,0.018205650827114995,0
2265,0.010572838376491875,0
2266,0.08525954822629433,0
2267,0.4841354074845365,1
2268,0.35190222089262657,1
2269,0.03231532932747225,0
2270,0.019616116301349275,0
2271,0.02795039121281769,0
2272,0.03723614692345314,0
2273,0.0375633508586173,0
2274,0.013889301406182039,0
2275,0.11970337281189729,0
2276,0.00452779279738356,0
2277,0.18559178002574037,1
2278,0.04518099060371888,0
2279,0.01795536749134541,0
2280,0.026694172303735785,0
2281,0.10790967878771941,0
2282,0.01232491117953686,0
2283,0.0266508575120388,0
2284,0.020256880901099023,0
2285,0.0640964579640321,0
2286,0.021467221679806324,0
2287,0.040990408675522345,0
2288,0.0022116605749214324,0
2289,0.025408870866011866,0
2290,0.08230065298389451,0
2291,0.4781852306986961,1
2292,0.08059869449610808,0
2293,0.041311919800125,0
2294,0.3638070158924113,1
2295,0.9201873056015739,1
2296,0.026865880691328493,0
2297,0.058539734852655186,0
2298,0.31775170590314844,1
2299,0.09025040193518527,0
2300,0.015600299127947125,0
2301,0.0905656044105822,0
2302,0.10320767734680436,0
2303,0.01150968184528966,0
2304,0.08399030859376355,0
2305,0.036592471837942016,0
2306,0.015430311797732138,0
2307,0.058788959886779124,0
2308,0.04265674096564982,0
2309,0.020787747959717988,0
2310,0.29200251058370463,1
2311,0.015259121217665006,0
2312,0.009722244395640966,0
2313,0.10922133632329417,0
2314,0.006197557458568076,0
2315,0.048391484982544065,0
2316,0.047164490713378485,0
2317,0.004110009377762612,0
2318,0.1989001438971476,1
2319,0.021768705384130737,0
2320,0.015682197868157607,0
2321,0.12864252635343928,0
2322,0.007183205240990356,0
2323,0.5722214234254984,1
2324,0.01203512939019336,0
2325,0.009052360887961792,0
2326,0.009172800284139573,0
2327,0.15286508555759418,0
2328,0.06256150568972148,0
2329,0.04053942006572372,0
2330,0.006731512928164345,0
2331,0.034344717202837695,0
2332,0.5550236861479035,1
2333,0.059840175121529726,0
2334,0.25755134925463935,1
2335,0.028235269820699974,0
2336,0.034976652424421016,0
2337,0.3806333472026502,1
2338,0.062022388050098826,0
2339,0.014616332083070725,0
2340,0.007194748763505894,0
2341,0.013367112696639528,0
2342,0.08159883012395368,0
2343,0.3871895561135312,1
2344,0.028520459842262036,0
2345,0.2672877906809323,1
2346,0.050989950682420085,0
2347,0.20594725758224838,1
2348,0.012399869797581028,0
2349,0.06678913246947292,0
2350,0.21542798819049094,1
2351,0.08474631778675208,0
2352,0.13150908312971102,0
2353,0.5919868880890939,1
2354,0.035821479750816405,0
2355,0.049705478797360064,0
2356,0.010015585492336224,0
2357,0.06180359484128944,0
2358,0.9330376138404873,1
2359,0.026238388965432114,0
2360,0.0022349346556867315,0
2361,0.1504800877246955,0
2362,0.051914618902244684,0
2363,0.06363407007949075,0
2364,0.05513292084297393,0
2365,0.4603454122619376,1
2366,0.7286669435019271,1
2367,0.08876390387421813,0
2368,0.018428614635556086,0
2369,0.07608512778637339,0
2370,0.12677830537337856,0
2371,0.07055444451762269,0
2372,0.015268994980993432,0
2373,0.012140030395200332,0
2374,0.28669993889188955,1
2375,0.04221584986737371,0
2376,0.03984899495105042,0
2377,0.00434913935867259,0
2378,0.33009416544459125,1
2379,0.05840759181627965,0
2380,0.045027815572950644,0
2381,0.030270281544895503,0
2382,0.048096634442068326,0
2383,0.028161913605609493,0
2384,0.1658988686002454,0
2385,0.0496095256274046,0
2386,0.9510939328517065,1
2387,0.03660276189368197,0
2388,0.10413788520296843,0
2389,0.028516121540730105,0
2390,0.8039370635681578,1
2391,0.0455520880689479,0
2392,0.09652750754375913,0
2393,0.6231075616339431,1
2394,0.025835990779389445,0
2395,0.07106391187668697,0
2396,0.116712924107328,0
2397,0.025375845946510718,0
2398,0.8245446317061984,1
2399,0.05670430637286615,0
2400,0.06720942029495039,0
2401,0.06654475718697944,0
2402,0.009798704977762295,0
2403,0.0013883930184780927,0
2404,0.0399845665719298,0
2405,0.021167592105227995,0
2406,0.11196832059552632,0
2407,0.026284178734410975,0
2408,0.27537932149300676,1
2409,0.01175551410197318,0
2410,0.0310051701659667,0
2411,0.8304184267575193,1
2412,0.026262987542171174,0
2413,0.21891987086121872,1
2414,0.7972716784712535,1
2415,0.27264548617532325,1
2416,0.04530477170748763,0
2417,0.02213097363505246,0
2418,0.019611972217160108,0
2419,0.11432111952445989,0
2420,0.010715903962039334,0
2421,0.02422570305827569,0
2422,0.01597106403878053,0
2423,0.020101662596644393,0
2424,0.5488571555134812,1
2425,0.06883799661108667,0
2426,0.020525554610585316,0
2427,0.060185539567151156,0
2428,0.07712177920600645,0
2429,0.1291808338324907,0
2430,0.15578390544723483,0
2431,0.09510059673870222,0
2432,0.02039991397768147,0
2433,0.13109314777815104,0
2434,0.1249394456195722,0
2435,0.26905898536014383,1
2436,0.23467756476917778,1
2437,0.07210398775729498,0
2438,0.08254321614436029,0
2439,0.05345903160562871,0
2440,0.005725597551282621,0
2441,0.004529684922097788,0
2442,0.05156579205323158,0
2443,0.010590746433177825,0
2444,0.05027856549405912,0
2445,0.04995746652397084,0
2446,0.2937059648477683,1
2447,0.7949464174623645,1
2448,0.051127040622196904,0
2449,0.03107007504563408,0
2450,0.03271033995653345,0
2451,0.02520608327981805,0
2452,0.01429809583346548,0
2453,0.05534287377864958,0
2454,0.02491697200145326,0
2455,0.008176091100842466,0
2456,0.23095433675743246,1
2457,0.026682545299226132,0
2458,0.1544833634815715,0
2459,0.05657226673858098,0
2460,0.012023120053797088,0
2461,0.045053388241633005,0
2462,0.005639633177870349,0
2463,0.07124350452506781,0
2464,0.0043725116890444,0
2465,0.041715858176652194,0
2466,0.06962060726426479,0
2467,0.045350220839683444,0
2468,0.03887577933583303,0
2469,0.01689457237858723,0
2470,0.008673341232612935,0
2471,0.1874093785415099,1
2472,0.08346465630864142,0
2473,0.04488700721712814,0
2474,0.0055779917918201355,0
2475,0.017630474802195314,0
2476,0.4588458784140471,1
2477,0.012660057490928354,0
2478,0.051744735378084196,0
2479,0.027487584490731985,0
2480,0.38601968799189595,1
2481,0.019212036498929504,0
2482,0.059556592660038654,0
2483,0.0038645756010916373,0
2484,0.002512506451990185,0
2485,0.0048973531416822945,0
2486,0.9663686920718193,1
2487,0.13737678670038028,0
2488,0.008355668651119533,0
2489,0.02498778114497483,0
2490,0.030106717892749785,0
2491,0.05290236774134379,0
2492,0.017381226792436772,0
2493,0.010663679757349028,0
2494,0.020478416741075145,0
2495,0.037187264666675976,0
2496,0.06677427616314563,0
2497,0.006844456527384379,0
2498,0.7692177020169373,1
2499,0.07730329092867794,0
2500,0.027243977193577396,0
2501,0.07137860441781653,0
2502,0.12558559896049723,0
2503,0.17579689346278365,1
2504,0.3247483854156965,1
2505,0.3077502997167026,1
2506,0.041958142240234086,0
2507,0.1551149323992565,0
2508,0.06910309606831729,0
2509,0.03150628299741744,0
2510,0.01786270160306133,0
2511,0.996456575086779,1
2512,0.026316629883056615,0
2513,0.03816076903708819,0
2514,0.028498382251563998,0
2515,0.18358662392653632,1
2516,0.047628291659531086,0
2517,0.03976664845018449,0
2518,0.10902602627157511,0
2519,0.8983411043604702,1
2520,0.01717541923659352,0
2521,0.05030845168314917,0
2522,0.03711351180161163,0
2523,0.08483833777527983,0
2524,0.28608708959551965,1
2525,0.0474561671637201,0
2526,0.798251002297769,1
2527,0.0501719538054246,0
2528,0.016682304813079477,0
2529,0.007909401466402509,0
2530,0.025534111396566327,0
2531,0.0747238279417572,0
2532,0.04749774433177698,0
2533,0.022069522463234254,0
2534,0.36512335796397916,1
2535,0.013353668834708322,0
2536,0.052800231803370776,0
2537,0.028960692548771132,0
2538,0.17738055941558062,1
2539,0.027627024794070237,0
2540,0.005757859479357782,0
2541,0.06676704946355495,0
2542,0.025199297938042375,0
2543,0.04068761340624951,0
2544,0.027629564897212654,0
2545,0.009957934454630028,0
2546,0.008417100557241241,0
2547,0.025427620717481066,0
2548,0.02420825497351372,0
2549,0.7640379074086432,1
2550,0.038526457790627286,0
2551,0.07080566916551605,0
2552,0.5253852425566609,1
2553,0.030504207898581243,0
2554,0.008477403593731241,0
2555,0.040778318203746604,0
2556,0.03995360864159562,0
2557,0.08906943105372994,0
2558,0.025298432961459852,0
2559,0.07433468901148972,0
2560,0.028335071909926523,0
2561,0.03726480475744828,0
2562,0.04542948044523434,0
2563,0.07190055532216726,0
2564,0.004457419994110222,0
2565,0.023834353717033848,0
2566,0.13425235127319882,0
2567,0.06184783364588522,0
2568,0.061134678813834505,0
2569,0.986537737808852,1
2570,0.3594146933856955,1
2571,0.055414838104671946,0
2572,0.015406389025095899,0
2573,0.0350775014441115,0
2574,0.606485153632889,1
2575,0.9365420289377946,1
2576,0.3265938405507387,1
2577,0.04172127001410167,0
2578,0.1510177153565449,0
2579,0.019845139355925932,0
2580,0.15128427204226633,0
2581,0.09325631465878415,0
2582,0.01173332625791654,0
2583,0.0060119439771007385,0
2584,0.09076724342333738,0
2585,0.012005835650876203,0
2586,0.049609617827463225,0
2587,0.35742372975961073,1
2588,0.23377593037972072,1
2589,0.15214784614785395,0
2590,0.006489047496585009,0
2591,0.0177673526044343,0
2592,0.02922449567229631,0
2593,0.05917200007653219,0
2594,0.02084264676801654,0
2595,0.08986346309174024,0
2596,0.1502034415784026,0
2597,0.05384644104209926,0
2598,0.2432231197994787,1
2599,0.007634830931061083,0
2600,0.02969856411042418,0
2601,0.03181881000247305,0
2602,0.015203252893359593,0
2603,0.0067742906267427945,0
2604,0.05482690053040865,0
2605,0.02436877548452855,0
2606,0.00936580862583428,0
2607,0.7294908569254648,1
2608,0.029941198210731552,0
2609,0.12663867906547274,0
2610,0.07133136251920352,0
2611,0.007669120676271019,0
2612,0.009204823594879943,0
2613,0.04395093068231923,0
2614,0.8114559470022258,1
2615,0.07641122457250281,0
2616,0.19753460651070096,1
2617,0.5800546807147576,1
2618,0.007602178173861975,0
2619,0.951968203009501,1
2620,0.014081297780090825,0
2621,0.008842520033311405,0
2622,0.04594993876992621,0
2623,0.15070826609044746,0
2624,0.6191870879825129,1
2625,0.5290122481003675,1
2626,0.011575805021830194,0
2627,0.6381344539242535,1
2628,0.022472497501598715,0
2629,0.010706319089079912,0
2630,0.042090989155025245,0
2631,0.3397632137830445,1
2632,0.003002934691341566,0
2633,0.0037334222393868733,0
2634,0.20390215242914136,1
2635,0.754248213340487,1
2636,0.04600268881130446,0
2637,0.07403779635393738,0
2638,0.046112992973744174,0
2639,0.17101139896294038,1
2640,0.11047806068638447,0
2641,0.046642955186383485,0
2642,0.0219916910991312,0
2643,0.06175631652903501,0
2644,0.008512520826311952,0
2645,0.0075813751217312575,0
2646,0.653897229403095,1
2647,0.2687199817629922,1
2648,0.03682127350425364,0
2649,0.2295032048853541,1
2650,0.0016559738668660263,0
2651,0.07345027354817478,0
2652,0.031804901994301575,0
2653,0.023179927445241198,0
2654,0.1497331920120076,0
2655,0.07203377393880722,0
2656,0.02347647145056341,0
2657,0.04329352181930115,0
2658,0.03323576992676017,0
2659,0.01990827060021109,0
2660,0.02606496135424544,0
2661,0.174498931070357,1
2662,0.009404496894352547,0
2663,0.048163651965821334,0
2664,0.002085919518023347,0
2665,0.05194482525437095,0
2666,0.10132349530392257,0
2667,0.07736399802972145,0
2668,0.039836907350311854,0
2669,0.11332153723936104,0
2670,0.020208769330930375,0
2671,0.15340144057657992,0
2672,0.024343106834397586,0
2673,0.011327747991908901,0
2674,0.07713907449755075,0
2675,0.04920863719636052,0
2676,0.12530511639348726,0
2677,0.032179016459060836,0
2678,0.03244003227236207,0
2679,0.011202731421336843,0
2680,0.04538694320493623,0
2681,0.5505562744066039,1
2682,0.005492105157813099,0
2683,0.0073148361463022315,0
2684,0.004989674502064388,0
2685,0.011107627338199186,0
2686,0.07352996331266093,0
2687,0.047158962852043476,0
2688,0.0712540184542265,0
2689,0.14392251330740932,0
2690,0.09803186709578814,0
2691,0.08390573550164511,0
2692,0.022893535674980172,0
2693,0.036770521953715926,0
2694,0.11069461492622339,0
2695,0.010629789054745827,0
2696,0.31867319940104377,1
2697,0.026159690091684062,0
2698,0.01620987999281408,0
2699,0.029295192133932196,0
2700,0.04544977061109877,0
2701,0.013964223169804661,0
2702,0.27430397251344646,1
2703,0.049950161031912244,0
2704,0.03073565557881453,0
2705,0.03800912721493926,0
2706,0.23165328648114214,1
2707,0.04248785706271211,0
2708,0.12492323319738823,0
2709,0.005953309430853709,0
2710,0.040203478112797716,0
2711,0.004097192404029932,0
2712,0.09737136953604857,0
2713,0.001441502311934867,0
2714,0.03421343282050108,0
2715,0.0801551800299079,0
2716,0.16683288551390593,0
2717,0.016306254223369603,0
2718,0.023634855531947763,0
2719,0.17933280844171218,1
2720,0.016953459393731506,0
2721,0.135701397603093,0
2722,0.05464127637516552,0
2723,0.14306200370982594,0
2724,0.03104601841211776,0
2725,0.019767278749394664,0
2726,0.08022286780117015,0
2727,0.03643333275125269,0
2728,0.0072229596511902165,0
2729,0.33957808610736584,1
2730,0.0725303329015258,0
2731,0.0891580628738634,0
2732,0.033876493675142894,0
2733,0.0158158255973656,0
2734,0.8046238291590116,1
2735,0.005290183646532321,0
2736,0.01215037186733432,0
2737,0.04173856489009466,0
2738,0.006960853230584528,0
2739,0.018997752967532262,0
2740,0.20985587589004154,1
2741,0.0192224620295859,0
2742,0.0053337053595507705,0
2743,0.0444058362016269,0
2744,0.005034775367325869,0
2745,0.2990688875324249,1
2746,0.23227854385563246,1
2747,0.27350335395202896,1
2748,0.0470298096274217,0
2749,0.5180730399974469,1
2750,0.004528429331117903,0
2751,0.02213153970183614,0
2752,0.7687243130619932,1
2753,0.04582806255981746,0
2754,0.025985669198708775,0
2755,0.27094734614008925,1
2756,0.11967907697868972,0
2757,0.023782371412019717,0
2758,0.2738556570401489,1
2759,0.03659141869624713,0
2760,0.019917902230099923,0
2761,0.012114178654384102,0
2762,0.7302381881157446,1
2763,0.07701742130426972,0
2764,0.0047733981732354545,0
2765,0.3672266516728077,1
2766,0.007599000716649588,0
2767,0.05274875786841622,0
2768,0.001613406232815601,0
2769,0.028987872298571856,0
2770,0.11127971756406779,0
2771,0.035752965878084075,0
2772,0.032578711555948346,0
2773,0.9932077827274111,1
2774,0.02353859425928985,0
2775,0.26989630937727116,1
2776,0.12129710934447464,0
2777,0.08989484305169297,0
2778,0.10684108783980503,0
2779,0.009984821318316895,0
2780,0.10260454745922212,0
2781,0.03006362379988903,0
2782,0.015013852703374367,0
2783,0.01083988573617184,0
2784,0.04147987258924381,0
2785,0.028069978943152475,0
2786,0.04507095753397264,0
2787,0.03664321942837139,0
2788,0.12010349218109766,0
2789,0.01702010692708421,0
2790,0.10078819803243916,0
2791,0.045519882906576666,0
2792,0.005284054906644566,0
2793,0.04375802765722856,0
2794,0.020453905344515858,0
2795,0.005694941563172613,0
2796,0.1684375918927605,0
2797,0.05898434934648552,0
2798,0.8674814160514348,1
2799,0.030968677478592468,0
2800,0.012707127126780168,0
2801,0.05245195582360584,0
2802,0.04867620935047663,0
2803,0.013391272128015958,0
2804,0.009285299696849509,0
2805,0.060320477847390426,0
2806,0.20547180740436038,1
2807,0.00689630182407385,0
2808,0.017630605963226874,0
2809,0.7662476288227398,1
2810,0.013266940104156235,0
2811,0.003978569123830394,0
2812,0.04717692091608443,0
2813,0.007836680699930558,0
2814,0.0355655704130569,0
2815,0.0601080495323297,0
2816,0.06085254417617056,0
2817,0.017963152103987,0
2818,0.38288053305521597,1
2819,0.1420543827605554,0
2820,0.049695730527032356,0
2821,0.34673393699642274,1
2822,0.5808108063954277,1
2823,0.009950349597261581,0
2824,0.057043721624495204,0
2825,0.06461433050780283,0
2826,0.01877845046324856,0
2827,0.8911581763510269,1
2828,0.01203074730791888,0
2829,0.5217522732746008,1
2830,0.01887827121778349,0
2831,0.007048420674130044,0
2832,0.015149588908383197,0
2833,0.028176992925203165,0
2834,0.049193657263484125,0
2835,0.21531818477323492,1
2836,0.03738232427938253,0
2837,0.03907304523252113,0
2838,0.1494940702199604,0
2839,0.014511986533242795,0
2840,0.03791277603424749,0
2841,0.018258541271519966,0
2842,0.021212066539803367,0
2843,0.11675958038169527,0
2844,0.008967418107762852,0
2845,0.07720257634219639,0
2846,0.06973532223226338,0
2847,0.037845119785136515,0
2848,0.18022031394027035,1
2849,0.061412370095426,0
2850,0.034314677729996926,0
2851,0.005124981640782839,0
2852,0.07829158057133276,0
2853,0.28302585024689547,1
2854,0.6959290475351515,1
2855,0.09185924539574492,0
2856,0.9862577186660524,1
2857,0.7672683684068042,1
2858,0.021053317890250826,0
2859,0.033362834166567865,0
2860,0.015570937068038087,0
2861,0.019140908903424163,0
2862,0.02810815953720465,0
2863,0.735307467345768,1
2864,0.04288540520934884,0
2865,0.030463618287971023,0
2866,0.004474145509253134,0
2867,0.016151534395304312,0
2868,0.42588197446893905,1
2869,0.020187385870639524,0
2870,0.02613453959070638,0
2871,0.01215694991503815,0
2872,0.004642093597457227,0
2873,0.02607012024667994,0
2874,0.025995174895506193,0
2875,0.004479050152929245,0
2876,0.03508330893076017,0
2877,0.12687946658174104,0
2878,0.04661903018160102,0
2879,0.6581777497577664,1
2880,0.11962722253950141,0
2881,0.27946050753042073,1
2882,0.04993637428004603,0
2883,0.06473834470625708,0
2884,0.012665093753265402,0
2885,0.01727101483883667,0
2886,0.020287691713181275,0
2887,0.08315145984580026,0
2888,0.1007156176607813,0
2889,0.09290282025146226,0
2890,0.013928165334859367,0
2891,0.0252313366607644,0
2892,0.00547037299225023,0
2893,0.035023364557403826,0
2894,0.03648905126890077,0
2895,0.03754557998746675,0
2896,0.09489154887953134,0
2897,0.014325409144723385,0
2898,0.023098614728984817,0
2899,0.009180004307453932,0
2900,0.014631088810580154,0
2901,0.012965530255506192,0
2902,0.05519922746300949,0
2903,0.10974918719005217,0
2904,0.004542997140286284,0
2905,0.046942894700627985,0
2906,0.14870771996949125,0
2907,0.0032031445204856904,0
2908,0.03098289516590286,0
2909,0.006637728542273377,0
2910,0.03201394876836495,0
2911,0.036169172352317355,0
2912,0.029509630231287408,0
2913,0.03067011606724789,0
2914,0.06232824928977235,0
2915,0.014330109126311972,0
2916,0.035770471696473946,0
2917,0.04653512595778787,0
2918,0.02574581974488457,0
2919,0.010306461361766628,0
2920,0.052770918891747,0
2921,0.035584496544825914,0
2922,0.024204067603486906,0
2923,0.12943038794361222,0
2924,0.007187278828357787,0
2925,0.3390053080087722,1
2926,0.014756588236196714,0
2927,0.027650210331706445,0
2928,0.1262937923792973,0
2929,0.0361973558205213,0
2930,0.5524277277040354,1
2931,0.1106281524510487,0
2932,0.031357359942686736,0
2933,0.09770390781780182,0
2934,0.09311340198964745,0
2935,0.0777883842674088,0
2936,0.9709025850359437,1
2937,0.43596734668059633,1
2938,0.07397493001575815,0
2939,0.02054008771721688,0
2940,0.05625401691854155,0
2941,0.2592618195313545,1
2942,0.0054100332898325935,0
2943,0.052762910728223894,0
2944,0.057025335457227856,0
2945,0.0931363690080989,0
2946,0.02884200271402935,0
2947,0.02510059632140816,0
2948,0.007074351195988175,0
2949,0.41695396273665947,1
2950,0.006818807770128933,0
2951,0.0756885400033904,0
2952,0.013499988782482623,0
2953,0.059466138462352026,0
2954,0.03301561328672664,0
2955,0.009666997524565719,0
2956,0.02338538153592719,0
2957,0.051426608170365325,0
2958,0.03490346198707294,0
2959,0.17213940117385548,1
2960,0.08815325181538572,0
2961,0.055100913354571505,0
2962,0.057172582824200444,0
2963,0.015137830196504998,0
2964,0.04072891951776162,0
2965,0.024884612847004783,0
2966,0.0431554295062886,0
2967,0.014418427112757502,0
2968,0.07583350665717921,0
2969,0.003998619674807873,0
2970,0.08112323611180026,0
2971,0.007547313463604148,0
2972,0.10409289315570651,0
2973,0.06530218250897696,0
2974,0.03190836845306046,0
2975,0.0034916330068207164,0
2976,0.051245187691217,0
2977,0.025555444494953915,0
2978,0.031998323672556346,0
2979,0.36839607799942087,1
2980,0.021218439192706856,0
2981,0.016474749950932288,0
